Продукт,Калорийность,Белки,Жиры,Углеводы
Пончики в Сахарной Пудре [Ашан],343 кКал,"7,9 г","14,6 г","44,9 г"
Пончики Русские [Ашан],345 кКал,"7,9 г","14,3 г",46 г
Пончики с Вареной Сгущенкой [Ашан],345 кКал,"7,9 г","14,2 г","45,9 г"
Пончики с Вишневым Джемом [Ашан],290 кКал,"6,7 г","6,2 г","55,8 г"
Пончики с Карамелью [Ашан],195 кКал,"8,5 г","10,6 г","16,4 г"
Пончики с Кондитерским Кремом [Ашан],252 кКал,"7,9 г",7 г,"53,2 г"
Пончики с Кремфил Карамель [Ашан],195 кКал,"8,5 г","10,6 г","16,4 г"
Пончики с Лесной Ягодой [Ашан],320 кКал,"6,9 г","12,3 г","46,5 г"
Пончики с Персиковой Начинкой [Ашан],374 кКал,"8,7 г","18,8 г","42,3 г"
Пончики с Черничной Начинкой [Ашан],345 кКал,"7,9 г","14,2 г","45,9 г"
Пончики с Шоколадной Начинкой [Ашан],267 кКал,"5,8 г","14,9 г","27,6 г"
Пончики с Шоколадом [Ашан],318 кКал,"7,1 г","12,9 г","42,6 г"
Пончики Сдобные с Вареной Сгущенкой [Ашан],290 кКал,"9,1 г","6,8 г",47 г
Пончики Сдобные с Кремом [Ашан],290 кКал,"9,1 г","6,8 г",47 г
Пончики со Сливочным Кремом [Ашан],345 кКал,"7,9 г","14,2 г","49,5 г"
Попкорн [Ашан],452 кКал,8 г,20 г,60 г
Пражское Пирожное [Ашан],394 кКал,"6,5 г","23,7 г","39,3 г"
Проростки Бобов Сои [Ашан],43 кКал,"4,3 г","2,1 г",2 г
Проростки Семян Гречки [Ашан],296 кКал,"10,8 г","3,2 г",56 г
Проростки Семян Нута [Ашан],110 кКал,7 г,1 г,20 г
Проростки Семян Овса [Ашан],221 кКал,"7,7 г","4,5 г","36,1 г"
Проростки Семян Подсолнечника [Ашан],64 кКал,"2,3 г","5,6 г","1,1 г"
Проростки Семян Пшеницы [Ашан],34 кКал,"1,4 г","0,2 г","6,7 г"
Проростки Фасоли Маш [Ашан],30 кКал,3 г,"0,2 г","0,4 г"
Пряник К Чаю [Ашан],341 кКал,"4,8 г","4,5 г","73,3 г"
Пряник Шоколадный [Ашан],350 кКал,5 г,7 г,71 г
Пряники Днепровские [Ашан],364 кКал,"5,3 г","5,7 г",74 г
Пряники Медовые [Ашан],348 кКал,5 г,"6,5 г",71 г
Пряники Ночка [Ашан],378 кКал,"6,3 г",6 г,76 г
Пряники с Клюквенной Начинкой [Ашан],310 кКал,"3,5 г",1 г,73 г
Пшеничные Сухари [Ашан],385 кКал,11 г,"4,9 г",72 г
Пшено [Ашан],342 кКал,"11,5 г","3,3 г","66,5 г"
Пюре Яблоко-Чернослив [Ашан],74 кКал,"0,7 г","0,6 г",16 г
Равиоли с Мясной Начинкой и Итальянским Соусом [Ашан],84 кКал,"3,7 г","1,7 г","12,6 г"
Равиоли с Овощами [Ашан],85 кКал,"3,1 г","1,4 г",14 г
Равиоли с Овощной Начинкой [Ашан],84 кКал,"2,7 г","2,7 г","10,8 г"
Рагу Свиное [Ашан],290 кКал,16 г,25 г,0 г
Рататуй [Ашан],35 кКал,"0,9 г","1,2 г","4,5 г"
Рахат Лукум с Миндалем [Ашан],380 кКал,1 г,4 г,84 г
Рахат-Лукум [Ашан],316 кКал,"0,8 г","0,7 г","79,4 г"
Рёбрышки Свиные в Шкуре [Ашан],280 кКал,8 г,27 г,0 г
Редис [Ашан],19 кКал,"1,2 г","0,1 г","3,4 г"
Репа [Ашан],30 кКал,"1,5 г","0,1 г","6,2 г"
Ржаной Багет с Чесноком [Ашан],300 кКал,"6,5 г",14 г,"45,1 г"
Риб Стейк из Говядины Премиум с Розмарином [Ашан],150 кКал,16 г,10 г,0 г
Ризони [Ашан],350 кКал,"12,5 г","1,2 г","70,5 г"
Рис Арборио [Ашан],340 кКал,"6,5 г",1 г,75 г
Рис Басмати [Ашан],340 кКал,"9,5 г","0,2 г",75 г
Рис Бурый и Красный [Ашан],350 кКал,7 г,2 г,75 г
Рис Бурый и Красный [Ашан],217 кКал,"4,4 г","1,3 г","46,9 г"
Рис Девзира для Плова [Ашан],360 кКал,10 г,2 г,72 г
Рис Длиннозерный [Ашан],340 кКал,7 г,"0,4 г",77 г
Рис Жасмин [Ашан],350 кКал,7 г,"0,5 г",80 г
Рис Круглозерный [Ашан],330 кКал,"6,5 г","0,5 г",75 г
Рис на Пару [Ашан],139 кКал,"1,9 г","5,8 г","19,8 г"
Рис Отварной [Ашан],139 кКал,"1,9 г","5,8 г","19,8 г"
Рис Пилав [Ашан],167 кКал,"2,6 г","5,6 г","26,3 г"
Рис Пропаренный [Ашан],218 кКал,5 г,"0,3 г","48,7 г"
Рис Пропаренный [Ашан],218 кКал,5 г,"0,3 г","48,7 г"
Рис Рубин [Ашан],340 кКал,"7,5 г",2 г,69 г
Рис с Курицей и Овощами [Ашан],148 кКал,5 г,8 г,14 г
Рис с Овощами [Ашан],143 кКал,"3,2 г","2,6 г","26,6 г"
Рисовая Каша на Сливках [Ашан],110 кКал,2 г,4 г,16 г
Рисовые Хлебцы [Ашан],379 кКал,"8,8 г","1,9 г","80,3 г"
Рисовые Хлебцы с Кунжутом БИО [Ашан],381 кКал,"8,4 г","3,4 г","77,5 г"
Рисовые Хлопья с Какао [Ашан],379 кКал,5 г,"1,5 г",85 г
Рогалик Зерновой [Ашан],245 кКал,"8,9 г","2,7 г","47,2 г"
Рогалик с Банановым Кремом [Ашан],306 кКал,6 г,"7,2 г","52,2 г"
Рожки [Ашан],320 кКал,10 г,1 г,67 г
Розан с Джемом [Ашан],423 кКал,"6,8 г","21,2 г",68 г
Розан с Кремом [Ашан],362 кКал,"4,5 г","13,6 г","55,3 г"
Розан с Кремом и Персиком [Ашан],387 кКал,"5,9 г","16,6 г","53,4 г"
Розан с Малиной и Ванильным Кремом [Ашан],360 кКал,"3,5 г",23 г,33 г
Ролл с Ветчиной и Сыром [Ашан],126 кКал,"5,3 г",10 г,"3,6 г"
Ролл с Курицей [Ашан],160 кКал,8 г,3 г,25 г
Ролл с Лососем [Ашан],362 кКал,"10,5 г","3,5 г",57 г
Ролл Филадельфия [Ашан],114 кКал,"9,3 г","7,9 г","1,3 г"
Ролл Цезарь [Ашан],362 кКал,"10,5 г","3,5 г",57 г
Ромштекс Говяжий [Ашан],123 кКал,19 г,5 г,0 г
Ромштекс из Говядины [Ашан],123 кКал,19 г,5 г,0 г
Ромштекс из Говядины Фермерский [Ашан],150 кКал,16 г,10 г,0 г
Ромштекс из Телятины [Ашан],90 кКал,18 г,2 г,0 г
Ростбиф из Мраморной Говядины [Ашан],180 кКал,18 г,12 г,0 г
Роше Кокосовое [Ашан],315 кКал,"26,6 г","0,4 г","38,4 г"
"Рулет ""Славянский"" из Свинины ""Фермерской"" [Ашан]",310 кКал,29 г,10 г,0 г
Рулет Венский Фруктовый [Ашан],270 кКал,4 г,"5,5 г",15 г
Рулет из Кеты [Ашан],195 кКал,24 г,11 г,0 г
Рулет из Лаваша с Курицей [Ашан],173 кКал,"16,6 г","5,9 г","13,5 г"
Рулет из Лаваша с Курицей и Сыром [Ашан],276 кКал,25 г,16 г,40 г
Рулет из Лаваша с Рыбой [Ашан],384 кКал,"14,5 г",30 г,"13,9 г"
Рулет из Лаваша с Семгой [Ашан],170 кКал,10 г,"7,3 г","16,3 г"
Рулет из Форели г/К [Ашан],165 кКал,21 г,9 г,0 г
Рулет Кальмара г/К [Ашан],110 кКал,18 г,"4,2 г",0 г
Рулет Кеты г/К Филе [Ашан],195 кКал,24 г,11 г,0 г
Рулет Крабовый [Ашан],186 кКал,7 г,"11,5 г",13 г
Рулет Куриный [Ашан],230 кКал,16 г,18 г,"0,2 г"
Рулет Куриный в Маринаде [Ашан],141 кКал,"14,6 г","6,2 г","6,8 г"
Рулет Куриный Оригинальный [Ашан],298 кКал,15 г,26 г,0 г
Рулет Мясной [Ашан],190 кКал,14 г,13 г,2 г
Рулет по-Кавказски [Ашан],200 кКал,8 г,16 г,6 г
Рулет с Красной Рыбой [Ашан],167 кКал,"19,4 г","13,8 г","6,8 г"
Рулет с Маковой Начинкой [Ашан],362 кКал,"6,3 г",22 г,"45,6 г"
Рулет с Повидлом и Изюмом [Ашан],401 кКал,"5,7 г","16,8 г","56,3 г"
Рулет Сазана [Ашан],196 кКал,25 г,15 г,0 г
Рулет Самарский [Ашан],138 кКал,12 г,10 г,0 г
Рулет Сдобный с Маком [Ашан],363 кКал,"9,9 г",10 г,"56,9 г"
Рулет со Сливочным Кремом [Ашан],274 кКал,"5,1 г","8,4 г","44,1 г"
Рулет Сулугуни с Чесноком и Перцем [Ашан],320 кКал,25 г,20 г,10 г
Рулетик Вишня [Ашан],248 кКал,"7,6 г","9,2 г","33,6 г"
Рулетик Мак Ваниль [Ашан],334 кКал,"7,6 г","7,9 г","58,2 г"
Рулетик с Вишней [Ашан],326 кКал,"5,2 г",10 г,54 г
Рулетик с Корицей [Ашан],370 кКал,"9,9 г","12,3 г","48,5 г"
Рулетик с Лимоном [Ашан],326 кКал,"5,2 г",10 г,54 г
Рулетик с Творогом [Ашан],345 кКал,8 г,"18,5 г","35,8 г"
Рулетик со Шпинатом и Сыром [Ашан],248 кКал,"7,6 г","9,2 г","33,6 г"
Рулетики Ветчинные с Сыром [Ашан],244 кКал,"18,6 г","16,6 г",4 г
Рулетики из Ветчины [Ашан],279 кКал,11 г,"24,8 г","3,1 г"
Рулетики с Абрикосом [Ашан],340 кКал,4 г,"17,4 г",42 г
Рулетики с Маком [Ашан],345 кКал,8 г,"18,5 г","35,8 г"
Рулетики с Яблоком и Корицей [Ашан],336 кКал,"8,6 г","17,2 г","35,8 г"
Рыба Жареная Порционная [Ашан],153 кКал,"16,8 г","8,6 г","2,3 г"
Рыба Запечённая [Ашан],146 кКал,"19,2 г","5,7 г","4,6 г"
Рыба Минтай Жареная [Ашан],105 кКал,"16,7 г",1 г,"7,4 г"
Рыба Паровая [Ашан],244 кКал,"8,8 г","2,3 г","10,7 г"
Рыба Паровая с Рисом и Овощами [Ашан],116 кКал,"7,3 г","3,7 г","13,3 г"
Рыба под Маринадом [Ашан],103 кКал,16 г,5 г,"10,5 г"
Рыбное Филе в Панировке [Ашан],156 кКал,"14,5 г",2 г,20 г
Рыбное Филе Жареное [Ашан],156 кКал,"14,5 г",2 г,20 г
Ряженка [Ашан],58 кКал,3 г,"3,2 г","4,2 г"
Ряпушка Горячего Копчения [Ашан],147 кКал,21 г,7 г,0 г
Ряпушка Холодного Копчения [Ашан],190 кКал,25 г,10 г,0 г
Салат [Ашан],25 кКал,"1,3 г","0,1 г","4,7 г"
Салат Ананас/Апельсин [Ашан],43 кКал,"0,7 г","0,2 г","9,7 г"
Салат Ананас/Манго [Ашан],50 кКал,"0,5 г","0,2 г","11,6 г"
Салат Баклажаны Жаренные [Ашан],115 кКал,"3,4 г","6,5 г","10,6 г"
Салат Бар [Ашан],19 кКал,"0,9 г","0,1 г","3,5 г"
Салат Боярский [Ашан],226 кКал,"6,5 г","20,1 г","4,8 г"
Салат Весенний [Ашан],161 кКал,"1,1 г","3,2 г","9,2 г"
Салат Витаминный [Ашан],100 кКал,"1,5 г","7,5 г",9 г
Салат Греческий [Ашан],208 кКал,"4,2 г","20,1 г","2,7 г"
Салат Грибная Поляна [Ашан],201 кКал,"8,3 г","14,6 г","9,2 г"
Салат Гурман [Ашан],150 кКал,"5,2 г",12 г,"5,3 г"
Салат Дачный [Ашан],95 кКал,"1,9 г",5 г,"10,6 г"
Салат Детокс [Ашан],26 кКал,"2,3 г","0,4 г","3,4 г"
Салат Дольки Фруктов [Ашан],44 кКал,"0,5 г","0,1 г","10,3 г"
Салат Загадка [Ашан],192 кКал,"11,7 г","15,2 г","2,2 г"
Салат Зелёный [Ашан],25 кКал,1 г,"0,2 г","4,8 г"
Салат из Индейки с Яйцом [Ашан],253 кКал,"11,6 г",14 г,"20,3 г"
Салат из Капусты с Огурцом [Ашан],107 кКал,"1,4 г","9,5 г","3,8 г"
Салат из Киноа [Ашан],335 кКал,5 г,26 г,"20,5 г"
Салат из Огурцов и Курицы [Ашан],108 кКал,"11,8 г","4,5 г","0,8 г"
Салат из Пророщенной Сои [Ашан],226 кКал,14 г,13 г,14 г
Салат из Свежей Капусты [Ашан],73 кКал,"1,6 г","5,1 г","5,2 г"
Салат из Спаржи [Ашан],75 кКал,"0,6 г","3,6 г","9,4 г"
Салат Итальянский [Ашан],76 кКал,"26,8 г","37,2 г","12,4 г"
Салат Кальмары Бастрама [Ашан],105 кКал,"6,8 г","7,2 г","3,2 г"
Салат Киви/Манго [Ашан],57 кКал,"0,8 г","0,3 г","12,8 г"
Салат Крабовый [Ашан],253 кКал,"5,5 г",25 г,"1,6 г"
Салат Лёгкий [Ашан],53 кКал,"1,9 г","1,7 г","5,8 г"
Салат Микс [Ашан],26 кКал,"1,6 г","0,2 г","3,1 г"
Салат Микс с Морковью [Ашан],26 кКал,"1,2 г","0,1 г",5 г
Салат Мимоза [Ашан],251 кКал,"8,1 г","17,6 г","15,1 г"
Салат Морковь со Спаржей [Ашан],120 кКал,6 г,"7,5 г","5,2 г"
Салат Морская Капуста [Ашан],82 кКал,"1,3 г",9 г,"5,3 г"
Салат Пальчики Оближешь [Ашан],192 кКал,"10,2 г","13,8 г","6,8 г"
Салат с Огурцом [Ашан],18 кКал,0 г,"0,2 г","3,1 г"
Салат с Тунцом [Ашан],155 кКал,"8,5 г","10,7 г","6,2 г"
Салат Свежесть [Ашан],116 кКал,"1,4 г",10 г,"4,2 г"
Салат Спаржа Маринованная [Ашан],99 кКал,"0,8 г","7,5 г","7,1 г"
Салат Спаржа по-Корейски [Ашан],90 кКал,"1,6 г",7 г,"5,5 г"
Салат Табуле [Ашан],146 кКал,"2,9 г","7,4 г","16,8 г"
Салат Фреш с Индейкой [Ашан],98 кКал,"9,3 г","4,5 г","4,8 г"
Салат Фруктовый [Ашан],50 кКал,"0,6 г","0,2 г","11,5 г"
Салат Фунчеза [Ашан],95 кКал,"1,5 г",5 г,10 г
Салат Цезарь с Курицей [Ашан],234 кКал,"14,5 г","13,4 г","13,9 г"
Салат Чутка [Ашан],64 кКал,"1,5 г","2,8 г","4,9 г"
Салат Шопский [Ашан],50 кКал,"2,5 г",3 г,"3,2 г"
Самаркандская Халва [Ашан],487 кКал,7 г,"27,7 г",60 г
Самса с Мясом [Ашан],336 кКал,9 г,17 г,32 г
Сардельки Тамбовские [Ашан],310 кКал,10 г,30 г,0 г
Свекла Тертая с Сыром [Ашан],166 кКал,"2,8 г","13,4 г","8,6 г"
Светофор Фруктовый [Ашан],100 кКал,2 г,"0,1 г",23 г
Свинина [Ашан],158 кКал,17 г,10 г,0 г
Свинина для Шашлыка [Ашан],270 кКал,12 г,25 г,0 г
Свинина Духовая [Ашан],172 кКал,16 г,12 г,0 г
Свинина Корейка [Ашан],301 кКал,17 г,25 г,0 г
Свинина на Ребрышках Фермерская [Ашан],280 кКал,8 г,27 г,0 г
Свиные Легкие [Ашан],85 кКал,"14,1 г","2,7 г",0 г
Свити [Ашан],58 кКал,"0,7 г","0,2 г",9 г
Сдоба Выборгская с Творогом [Ашан],255 кКал,7 г,"2,9 г",50 г
Сдоба Медвежья Лапа [Ашан],384 кКал,9 г,"12,7 г","58,9 г"
Сдоба Ромашка [Ашан],261 кКал,"8,1 г","6,5 г","43,6 г"
Сдоба с Джемом [Ашан],207 кКал,9 г,"10,2 г","19,7 г"
Сдоба с Маковой Начинкой [Ашан],342 кКал,"8,4 г","8,5 г","57,7 г"
Сдоба с Сыром [Ашан],370 кКал,"9,9 г","12,3 г","48,5 г"
Сельдерей Корень [Ашан],32 кКал,"1,3 г","0,3 г","6,5 г"
Сельдь под Шубой [Ашан],229 кКал,"7,3 г","18,8 г","7,7 г"
Сельдь Сл/с Филе [Ашан],205 кКал,22 г,3 г,0 г
Сельдь Соленая [Ашан],217 кКал,"19,7 г","15,8 г",0 г
Сельдь Холодного Копчения [Ашан],224 кКал,20 г,16 г,0 г
Семга [Ашан],166 кКал,19 г,10 г,0 г
Семга Слабосоленая [Ашан],166 кКал,"16,2 г","11,2 г",0 г
Семена Тыквы Очищенные [Ашан],570 кКал,25 г,50 г,14 г
Семечка в Цветной Глазури [Ашан],560 кКал,8 г,36 г,50 г
Семечки Подсолнечные Очищенные [Ашан],601 кКал,24 г,"47,3 г","16,1 г"
Семечки Тыквенные Очищенные [Ашан],605 кКал,30 г,49 г,11 г
Сендвич Гурман с Семгой [Ашан],137 кКал,22 г,16 г,48 г
Сендвич с Курицей [Ашан],438 кКал,"22,5 г","16,9 г",49 г
Сендвич с Рыбой [Ашан],330 кКал,12 г,13 г,40 г
Сердце Куриное [Ашан],208 кКал,16 г,16 г,0 г
Сибас [Ашан],103 кКал,"18,2 г","3,3 г",0 г
Сироп Малиновый [Ашан],340 кКал,0 г,0 г,85 г
Сироп Маракуйя [Ашан],316 кКал,"0,1 г",0 г,79 г
Сироп Мятный [Ашан],281 кКал,0 г,0 г,70 г
Скумбрия [Ашан],191 кКал,18 г,"13,2 г",0 г
Скумбрия Горячего Копчения [Ашан],277 кКал,22 г,21 г,0 г
Скумбрия Х/К [Ашан],145 кКал,"17,9 г","8,2 г",0 г
Слива Желтая [Ашан],43 кКал,"0,8 г",0 г,"9,9 г"
Слива Красная [Ашан],42 кКал,"0,8 г","0,3 г","9,6 г"
Сливки 10% [Ашан],118 кКал,"2,6 г",10 г,"4,5 г"
Сливки 20% [Ашан],206 кКал,"2,5 г",20 г,4 г
Сливки 38% [Ашан],362 кКал,2 г,38 г,3 г
Сливки для Взбивания 33% [Ашан],319 кКал,"1,9 г",33 г,"3,5 г"
Сливочная Карамель [Ашан],422 кКал,"1,6 г","8,8 г",84 г
Сливочный Сыр 0% [Ашан],46 кКал,8 г,0 г,"3,4 г"
Сливочный Сыр Плавленый [Ашан],239 кКал,11 г,"18,5 г","6,8 г"
Слойка Банан Шоколад [Ашан],316 кКал,6 г,"13,1 г","53,2 г"
Слойка Ветчина Сыр [Ашан],302 кКал,"9,4 г","17,6 г","26,4 г"
Слойка Дрожжевая с Вишней [Ашан],294 кКал,"4,3 г","14,5 г","36,7 г"
Слойка Дрожжевая с Капустой [Ашан],283 кКал,5 г,"17,6 г","26,1 г"
Слойка Дрожжевая с Картофелем и Грибами [Ашан],303 кКал,"5,3 г","18,1 г","29,7 г"
Слойка Дрожжевая с Клюквой [Ашан],286 кКал,"4,3 г","14,5 г","34,6 г"
Слойка Дрожжевая с Творожной Начинкой [Ашан],366 кКал,"9,6 г","20,6 г","35,7 г"
Слойка Каприз с Шоколадом [Ашан],267 кКал,"8,2 г","0,9 г","54,9 г"
Слойка Курица/Сыр [Ашан],335 кКал,"9,8 г",23 г,"22,1 г"
Слойка с Абрикосом [Ашан],341 кКал,4 г,"17,4 г",42 г
Слойка с Вишней [Ашан],249 кКал,"5,8 г","5,4 г","44,4 г"
Слойка с Грушей [Ашан],280 кКал,4 г,"9,5 г",22 г
Слойка с Капустой [Ашан],177 кКал,5 г,5 г,31 г
Слойка с Картофелем и Грибами [Ашан],280 кКал,"5,5 г",14 г,33 г
Слойка с Клубникой [Ашан],288 кКал,"4,3 г","14,5 г",35 г
Слойка с Клюквой [Ашан],283 кКал,4 г,12 г,42 г
Слойка с Курицей [Ашан],327 кКал,10 г,20 г,26 г
Слойка с Курицей и Грибами [Ашан],331 кКал,"9,7 г","20,9 г","26,1 г"
Слойка с Курицей и Сыром [Ашан],335 кКал,"9,8 г",23 г,"22,1 г"
Слойка с Лимоном [Ашан],304 кКал,"4,3 г","14,5 г","39,2 г"
Слойка с Маком [Ашан],355 кКал,"6,2 г","20,5 г","36,5 г"
Слойка с Малиной [Ашан],283 кКал,4 г,12 г,42 г
Слойка с Мясом [Ашан],315 кКал,"11,2 г","18,2 г","26,4 г"
Слойка с Персиком [Ашан],300 кКал,"4,3 г","14,5 г","38,1 г"
Слойка с Печенью [Ашан],250 кКал,9 г,12 г,28 г
Слойка с Рисом и Грибами [Ашан],280 кКал,"5,5 г",14 г,33 г
Слойка с Сосиской [Ашан],346 кКал,8 г,20 г,"33,5 г"
Слойка с Сыром [Ашан],300 кКал,9 г,17 г,29 г
Слойка с Сыром и Ветчиной [Ашан],302 кКал,"9,4 г","17,6 г","26,4 г"
Слойка с Творогом [Ашан],312 кКал,"8,1 г","17,3 г",31 г
Слойка с Черникой [Ашан],289 кКал,"4,3 г","14,5 г","35,3 г"
Слойка с Яблоками [Ашан],290 кКал,"4,3 г","14,6 г","35,3 г"
Слойка с Яблоком [Ашан],290 кКал,"4,3 г","14,6 г","35,3 г"
Слойка Свердловская [Ашан],392 кКал,"6,5 г","25,1 г","44,5 г"
Смесь 3-Х Перцев Вес [Ашан],32 кКал,"1,5 г","0,6 г","4,6 г"
Смесь 4 Риса [Ашан],360 кКал,8 г,2 г,78 г
Смесь 4 Риса Вареная [Ашан],110 кКал,"3,8 г","0,2 г","23,4 г"
Смесь Бобовая Суп-Пюре [Ашан],320 кКал,23 г,2 г,52 г
Смесь Карри Молотая [Ашан],393 кКал,"12,9 г","13,8 г","48,3 г"
Смесь Орехов и Сухофруктов [Ашан],470 кКал,13 г,26 г,46 г
Смесь Ореховая Соленая [Ашан],305 кКал,"17,5 г","33,4 г","36,7 г"
Смесь Салатная с Клюквой [Ашан],530 кКал,19 г,39 г,25 г
Смесь Сладкая [Ашан],640 кКал,25 г,52 г,17 г
Сметана 10% [Ашан],115 кКал,"2,8 г",10 г,"3,4 г"
Сметана 15% [Ашан],160 кКал,"2,6 г",15 г,"3,6 г"
Сметанник [Ашан],146 кКал,"5,3 г","5,9 г",18 г
Смузи [Ашан],58 кКал,"0,5 г","0,2 г","13,6 г"
Совитал Фруктовый [Ашан],380 кКал,25 г,14 г,39 г
Соевый Напиток [Ашан],44 кКал,4 г,"2,5 г","4,5 г"
Соевый Напиток с Кальцием [Ашан],51 кКал,"3,7 г","2,1 г",4 г
Соевый Соус [Ашан],50 кКал,"2,5 г",0 г,11 г
Сок [Ашан],50 кКал,0 г,0 г,12 г
Сок Морковный [Ашан],34 кКал,"0,8 г","0,1 г",7 г
Соломка из Трески [Ашан],73 кКал,16 г,1 г,0 г
Соломка Судака [Ашан],194 кКал,35 г,6 г,0 г
Солянка Грибная [Ашан],110 кКал,"1,5 г","7,5 г",9 г
Солянка Сборная [Ашан],45 кКал,"2,7 г",2 г,"3,9 г"
Сом [Ашан],115 кКал,"17,2 г","5,1 г",0 г
Сосиски Венские [Ашан],257 кКал,10 г,"22,8 г",3 г
Сосиски Детские [Ашан],201 кКал,12 г,17 г,0 г
Сосиски Отварные [Ашан],296 кКал,11 г,28 г,0 г
Соте Баранина с Фасолью и Овощами [Ашан],98 кКал,7 г,"6,5 г",3 г
Соус Wok Кисло-Сладкий [Ашан],130 кКал,"0,5 г",0 г,33 г
Соус Горчичный Майонезный [Ашан],470 кКал,0 г,"50,5 г",4 г
Соус Крюдите [Ашан],273 кКал,"0,7 г","28,1 г","4,3 г"
Соус Сырный Майонезный [Ашан],227 кКал,"1,3 г","21,2 г","7,1 г"
Соус Тартар [Ашан],546 кКал,"0,8 г","58,1 г","4,9 г"
Соус Терияки [Ашан],150 кКал,4 г,0 г,33 г
Соус Томатный с Базиликом [Ашан],51 кКал,"1,4 г","2,5 г","4,5 г"
Сочень с Творогом [Ашан],236 кКал,9 г,7 г,34 г
Спагетти [Ашан],340 кКал,11 г,"1,5 г",71 г
Спагетти Био из Цельной Пшеницы [Ашан],344 кКал,12 г,"2,2 г",65 г
Спаржа по-Корейски [Ашан],84 кКал,"1,9 г","7,1 г",3 г
Спаржа с Морковью [Ашан],99 кКал,"0,8 г","7,5 г","7,1 г"
Спаржа с Морковью по-Корейски [Ашан],213 кКал,"10,9 г","14,5 г","9,6 г"
Спиральки Три Цвета [Ашан],340 кКал,"10,5 г",1 г,71 г
Ставрида г/К Тушка [Ашан],141 кКал,24 г,5 г,0 г
Ставрида Х/К [Ашан],112 кКал,19 г,4 г,0 г
Стейк Аше из Мраморной Говядины [Ашан],180 кКал,18 г,12 г,0 г
Стейк Говяжий [Ашан],123 кКал,19 г,5 г,0 г
Стейк Говяжий Фермерский [Ашан],150 кКал,16 г,10 г,0 г
Стейк из Говядины [Ашан],123 кКал,19 г,5 г,0 г
Стейк из Лосося [Ашан],166 кКал,19 г,10 г,0 г
Стейк из Мяса Молодых Бычков [Ашан],150 кКал,16 г,10 г,0 г
Стейк из Сёмги [Ашан],228 кКал,"19,7 г","16,4 г","0,2 г"
Стейк из Телятины [Ашан],99 кКал,18 г,3 г,0 г
Стейк Лосося [Ашан],220 кКал,21 г,15 г,0 г
Стейк Раундрамб [Ашан],180 кКал,18 г,12 г,0 г
Стейк Риб из Мраморной Говядины [Ашан],174 кКал,20 г,"10,5 г",0 г
Стейк Рибай [Ашан],174 кКал,20 г,"10,5 г",0 г
Стейк Стриплойн из Мраморной Говядины [Ашан],180 кКал,18 г,12 г,0 г
Стейк Тендерлоин Мраморная Говядина [Ашан],178 кКал,22 г,10 г,0 г
Стейк Торнадо Ангус [Ашан],180 кКал,18 г,12 г,0 г
Стейк Форели [Ашан],166 кКал,19 г,10 г,0 г
Стейк Форели Охл. [Ашан],190 кКал,20 г,12 г,0 г
Стружка Минтая [Ашан],250 кКал,51 г,"2,5 г",6 г
Стружка Путассу [Ашан],250 кКал,51 г,"2,5 г",6 г
Студень Мясной [Ашан],61 кКал,"9,4 г","2,3 г","0,8 г"
Суп Гороховый с Копченостями [Ашан],290 кКал,19 г,4 г,43 г
Суп Лапша с Фрикадельками [Ашан],66 кКал,"4,5 г","2,4 г","6,5 г"
Суп Мясной с Вермишелью [Ашан],290 кКал,11 г,2 г,58 г
Суп Сырный с Сухариками [Ашан],71 кКал,"2,3 г",5 г,"4,2 г"
Суп-Пюре Брокколи [Ашан],72 кКал,"1,9 г","1,9 г","11,7 г"
Суп-Пюре из Брокколи [Ашан],72 кКал,"1,9 г","1,9 г","11,7 г"
Суп-Пюре из Овощей [Ашан],35 кКал,"0,9 г","1,3 г","4,4 г"
Суп-Пюре из Помидоров [Ашан],42 кКал,"0,6 г","0,7 г","8,1 г"
Суп-Пюре из Томатов [Ашан],35 кКал,"0,7 г","0,5 г","6,4 г"
Суп-Пюре из Шампиньонов [Ашан],70 кКал,"2,6 г","3,7 г","6,2 г"
Суп-Пюре Картофельный с Луком Пореем [Ашан],28 кКал,"0,8 г","0,6 г","4,3 г"
Суповой Набор Говяжий [Ашан],210 кКал,12 г,18 г,0 г
Суфле Йогуртовое Персик-Маракуйя [Ашан],160 кКал,"3,5 г","6,5 г",23 г
Суфле Микс [Ашан],380 кКал,"2,5 г",0 г,93 г
Суфле Фрукты [Ашан],330 кКал,"6,3 г","0,2 г",75 г
Сухари из Хлеба [Ашан],320 кКал,"9,8 г","1,1 г","65,9 г"
Сухари на Фруктозе [Ашан],376 кКал,"9,2 г","9,6 г","54,5 г"
Сухари Панировочные [Ашан],368 кКал,"12,2 г","1,5 г","76,5 г"
Сухари Сахарные [Ашан],314 кКал,"6,4 г","5,5 г","60,2 г"
Сухари-Гренки из Пончиков [Ашан],249 кКал,11 г,"12,2 г","23,6 г"
Сухари-Гренки Пшеничные [Ашан],360 кКал,"11,5 г",2 г,74 г
Сухарики Ржаные [Ашан],381 кКал,"9,8 г","11,1 г","60,5 г"
Сухарики Сдобные [Ашан],360 кКал,"11,5 г",2 г,74 г
Сухарики Сдобные Весовые [Ашан],207 кКал,"9,2 г","10,2 г","19,7 г"
Сухарики Цельнозерновые без Сахара [Ашан],404 кКал,12 г,9 г,64 г
Сухарики-Гренки [Ашан],346 кКал,"11,5 г","1,8 г",71 г
